ts,chain,token,disp_pct
2026-06-21T11:28:57.134038+00:00,base,USDT,0.1403
2026-06-21T11:28:57.134038+00:00,base,EURC,0.0
2026-06-21T11:28:57.134038+00:00,base,WEETH,0.2626
2026-06-21T11:28:57.134038+00:00,base,ETH,1.6259
2026-06-21T11:28:57.134038+00:00,base,CBBTC,0.2759
2026-06-21T11:28:57.134038+00:00,base,VIRTUAL,0.2978
2026-06-21T11:28:57.134038+00:00,base,WETH,0.54
2026-06-21T11:28:57.134038+00:00,aptos,USDC,0.03
2026-06-21T11:28:57.134038+00:00,aptos,APT,0.0
2026-06-21T11:30:32.644730+00:00,sui,WAL,0.0
2026-06-21T11:30:32.644730+00:00,sui,CETUS,0.1095
2026-06-21T11:30:32.644730+00:00,sui,USDSUI,0.1202
2026-06-21T11:30:32.644730+00:00,sui,SUIUSDT,0.0
2026-06-21T11:30:32.644730+00:00,sui,USDC,0.3404
2026-06-21T11:30:32.644730+00:00,sui,SUI,0.441
2026-06-21T11:30:32.644730+00:00,solana,JITOSOL,0.6419
2026-06-21T11:30:32.644730+00:00,solana,TRUMP,0.0
2026-06-21T11:30:32.644730+00:00,solana,POPCAT,0.1625
2026-06-21T11:30:32.644730+00:00,solana,GIGA,0.866
2026-06-21T11:30:32.644730+00:00,solana,BONK,0.5877
2026-06-21T11:30:32.644730+00:00,solana,PENGU,0.6367
2026-06-21T11:30:32.644730+00:00,solana,JUP,0.3605
2026-06-21T11:30:32.644730+00:00,solana,MET,0.6159
2026-06-21T11:30:32.644730+00:00,solana,ZERO,1.0362
2026-06-21T11:30:32.644730+00:00,solana,USDG,0.086
2026-06-21T11:30:32.644730+00:00,solana,USDE,0.02
2026-06-21T11:30:32.644730+00:00,solana,FO,0.873
2026-06-21T11:30:32.644730+00:00,solana,USDC,0.011
2026-06-21T11:30:32.644730+00:00,solana,SOL,0.7644
2026-06-21T11:30:32.644730+00:00,base,CBETH,0.899
2026-06-21T11:30:32.644730+00:00,base,FBOMB,1.8212
2026-06-21T11:30:32.644730+00:00,base,AERO,0.984
2026-06-21T11:30:32.644730+00:00,base,USDC,0.0044
2026-06-21T11:30:32.644730+00:00,base,USDT,0.0701
2026-06-21T11:30:32.644730+00:00,base,EURC,0.0
2026-06-21T11:30:32.644730+00:00,base,WEETH,0.2626
2026-06-21T11:30:32.644730+00:00,base,ETH,1.6259
2026-06-21T11:30:32.644730+00:00,base,CBBTC,0.3286
2026-06-21T11:30:32.644730+00:00,base,VIRTUAL,0.2977
2026-06-21T11:30:32.644730+00:00,base,WETH,0.54
2026-06-21T11:30:32.644730+00:00,aptos,USDC,0.1089
2026-06-21T11:30:32.644730+00:00,aptos,APT,0.0
2026-06-21T11:32:07.733318+00:00,sui,WAL,0.0
2026-06-21T11:32:07.733318+00:00,sui,CETUS,0.1095
2026-06-21T11:32:07.733318+00:00,sui,USDSUI,0.1102
2026-06-21T11:32:07.733318+00:00,sui,SUIUSDT,0.0
2026-06-21T11:32:07.733318+00:00,sui,USDC,0.2501
2026-06-21T11:32:07.733318+00:00,sui,SUI,0.5121
2026-06-21T11:32:07.733318+00:00,solana,JITOSOL,0.9091
2026-06-21T11:32:07.733318+00:00,solana,TRUMP,0.5495
2026-06-21T11:32:07.733318+00:00,solana,POPCAT,0.2243
2026-06-21T11:32:07.733318+00:00,solana,GIGA,0.866
2026-06-21T11:32:07.733318+00:00,solana,BONK,0.5658
2026-06-21T11:32:07.733318+00:00,solana,PENGU,0.2207
2026-06-21T11:32:07.733318+00:00,solana,JUP,0.9986
2026-06-21T11:32:07.733318+00:00,solana,MET,0.7839
2026-06-21T11:32:07.733318+00:00,solana,ZERO,1.9144
2026-06-21T11:32:07.733318+00:00,solana,USDG,0.16
2026-06-21T11:32:07.733318+00:00,solana,USDE,0.02
2026-06-21T11:32:07.733318+00:00,solana,FO,0.873
2026-06-21T11:32:07.733318+00:00,solana,USDC,0.021
2026-06-21T11:32:07.733318+00:00,solana,SOL,0.7644
2026-06-21T11:32:07.733318+00:00,base,CBETH,0.899
2026-06-21T11:32:07.733318+00:00,base,FBOMB,1.8212
2026-06-21T11:32:07.733318+00:00,base,AERO,0.9464
2026-06-21T11:32:07.733318+00:00,base,USDC,0.0044
2026-06-21T11:32:07.733318+00:00,base,USDT,0.0902
2026-06-21T11:32:07.733318+00:00,base,EURC,0.0
2026-06-21T11:32:07.733318+00:00,base,WEETH,0.2626
2026-06-21T11:32:07.733318+00:00,base,ETH,1.6259
2026-06-21T11:32:07.733318+00:00,base,CBBTC,0.3286
2026-06-21T11:32:07.733318+00:00,base,VIRTUAL,0.2481
2026-06-21T11:32:07.733318+00:00,base,WETH,0.54
2026-06-21T11:32:07.733318+00:00,aptos,USDC,0.1089
2026-06-21T11:32:07.733318+00:00,aptos,APT,0.0
2026-06-21T11:33:43.359253+00:00,sui,WAL,0.0
2026-06-21T11:33:43.359253+00:00,sui,CETUS,0.1095
2026-06-21T11:33:43.359253+00:00,sui,USDSUI,0.02
2026-06-21T11:33:43.359253+00:00,sui,SUIUSDT,0.0
2026-06-21T11:33:43.359253+00:00,sui,USDC,0.1929
2026-06-21T11:33:43.359253+00:00,sui,SUI,0.5121
2026-06-21T11:33:43.359253+00:00,solana,JITOSOL,0.9777
2026-06-21T11:33:43.359253+00:00,solana,TRUMP,0.0
2026-06-21T11:33:43.359253+00:00,solana,POPCAT,0.7537
2026-06-21T11:33:43.359253+00:00,solana,GIGA,0.0377
2026-06-21T11:33:43.359253+00:00,solana,BONK,0.7193
2026-06-21T11:33:43.359253+00:00,solana,PENGU,0.2207
2026-06-21T11:33:43.359253+00:00,solana,JUP,0.9986
2026-06-21T11:33:43.359253+00:00,solana,MET,0.6159
2026-06-21T11:33:43.359253+00:00,solana,ZERO,1.246
2026-06-21T11:33:43.359253+00:00,solana,USDG,0.12
2026-06-21T11:33:43.359253+00:00,solana,USDE,0.02
2026-06-21T11:33:43.359253+00:00,solana,FO,0.873
2026-06-21T11:33:43.359253+00:00,solana,USDC,0.016
2026-06-21T11:33:43.359253+00:00,solana,SOL,0.5054
2026-06-21T11:33:43.359253+00:00,base,CBETH,0.899
2026-06-21T11:33:43.359253+00:00,base,FBOMB,1.8212
2026-06-21T11:33:43.359253+00:00,base,AERO,0.835
2026-06-21T11:33:43.359253+00:00,base,USDC,0.0044
2026-06-21T11:33:43.359253+00:00,base,USDT,0.1303
2026-06-21T11:33:43.359253+00:00,base,EURC,0.0
2026-06-21T11:33:43.359253+00:00,base,WEETH,0.2626
2026-06-21T11:33:43.359253+00:00,base,ETH,1.6259
2026-06-21T11:33:43.359253+00:00,base,CBBTC,0.3796
2026-06-21T11:33:43.359253+00:00,base,VIRTUAL,0.182
2026-06-21T11:33:43.359253+00:00,base,WETH,0.5394
2026-06-21T11:33:43.359253+00:00,aptos,USDC,0.1089
2026-06-21T11:33:43.359253+00:00,aptos,APT,0.0
2026-06-21T11:35:18.830885+00:00,sui,WAL,0.0
2026-06-21T11:35:18.830885+00:00,sui,CETUS,0.1095
2026-06-21T11:35:18.830885+00:00,sui,USDSUI,0.02
2026-06-21T11:35:18.830885+00:00,sui,SUIUSDT,0.0
2026-06-21T11:35:18.830885+00:00,sui,USDC,0.24
2026-06-21T11:35:18.830885+00:00,sui,SUI,0.5121
2026-06-21T11:35:18.830885+00:00,solana,JITOSOL,0.8234
2026-06-21T11:35:18.830885+00:00,solana,TRUMP,0.0
2026-06-21T11:35:18.830885+00:00,solana,POPCAT,0.0407
2026-06-21T11:35:18.830885+00:00,solana,GIGA,0.6024
2026-06-21T11:35:18.830885+00:00,solana,BONK,0.7193
2026-06-21T11:35:18.830885+00:00,solana,PENGU,0.2207
2026-06-21T11:35:18.830885+00:00,solana,JUP,0.8613
2026-06-21T11:35:18.830885+00:00,solana,MET,0.8924
2026-06-21T11:35:18.830885+00:00,solana,ZERO,1.2128
2026-06-21T11:35:18.830885+00:00,solana,USDG,0.103
2026-06-21T11:35:18.830885+00:00,solana,USDE,0.02
2026-06-21T11:35:18.830885+00:00,solana,FO,0.873
2026-06-21T11:35:18.830885+00:00,solana,USDC,0.015
2026-06-21T11:35:18.830885+00:00,solana,SOL,0.2459
2026-06-21T11:35:18.830885+00:00,base,CBETH,0.9874
2026-06-21T11:35:18.830885+00:00,base,FBOMB,1.8212
2026-06-21T11:35:18.830885+00:00,base,AERO,0.9464
2026-06-21T11:35:18.830885+00:00,base,USDC,0.0044
2026-06-21T11:35:18.830885+00:00,base,USDT,0.0601
2026-06-21T11:35:18.830885+00:00,base,EURC,0.0
2026-06-21T11:35:18.830885+00:00,base,WEETH,0.2626
2026-06-21T11:35:18.830885+00:00,base,ETH,1.6259
2026-06-21T11:35:18.830885+00:00,base,CBBTC,0.3359
2026-06-21T11:35:18.830885+00:00,base,VIRTUAL,0.2316
2026-06-21T11:35:18.830885+00:00,base,WETH,0.5394
2026-06-21T11:35:18.830885+00:00,aptos,USDC,0.03
2026-06-21T11:35:18.830885+00:00,aptos,APT,0.0
2026-06-21T11:36:54.288366+00:00,sui,WAL,0.0
2026-06-21T11:36:54.288366+00:00,sui,CETUS,0.0
2026-06-21T11:36:54.288366+00:00,sui,USDSUI,0.02
2026-06-21T11:36:54.288366+00:00,sui,SUIUSDT,0.0
2026-06-21T11:36:54.288366+00:00,sui,USDC,0.12
2026-06-21T11:36:54.288366+00:00,sui,SUI,0.5121
2026-06-21T11:36:54.288366+00:00,solana,JITOSOL,0.8234
2026-06-21T11:36:54.288366+00:00,solana,TRUMP,0.0
2026-06-21T11:36:54.288366+00:00,solana,POPCAT,0.3692
2026-06-21T11:36:54.288366+00:00,solana,GIGA,0.6777
2026-06-21T11:36:54.288366+00:00,solana,BONK,0.7632
2026-06-21T11:36:54.288366+00:00,solana,PENGU,0.2207
2026-06-21T11:36:54.288366+00:00,solana,JUP,0.8613
2026-06-21T11:36:54.288366+00:00,solana,MET,0.9487
2026-06-21T11:36:54.288366+00:00,solana,ZERO,1.5762
2026-06-21T11:36:54.288366+00:00,solana,USDG,0.11
2026-06-21T11:36:54.288366+00:00,solana,USDE,0.02
2026-06-21T11:36:54.288366+00:00,solana,FO,0.873
2026-06-21T11:36:54.288366+00:00,solana,USDC,0.015
2026-06-21T11:36:54.288366+00:00,solana,SOL,0.6423
2026-06-21T11:36:54.288366+00:00,base,CBETH,0.8943
2026-06-21T11:36:54.288366+00:00,base,FBOMB,1.8212
2026-06-21T11:36:54.288366+00:00,base,AERO,0.9464
2026-06-21T11:36:54.288366+00:00,base,USDC,0.0044
2026-06-21T11:36:54.288366+00:00,base,USDT,0.1303
2026-06-21T11:36:54.288366+00:00,base,EURC,0.0
2026-06-21T11:36:54.288366+00:00,base,WEETH,0.2626
2026-06-21T11:36:54.288366+00:00,base,ETH,1.6259
2026-06-21T11:36:54.288366+00:00,base,CBBTC,0.2808
2026-06-21T11:36:54.288366+00:00,base,VIRTUAL,0.2982
2026-06-21T11:36:54.288366+00:00,base,WETH,0.5394
2026-06-21T11:36:54.288366+00:00,aptos,USDC,0.03
2026-06-21T11:36:54.288366+00:00,aptos,APT,0.0
2026-06-21T11:38:29.652356+00:00,sui,WAL,0.0
2026-06-21T11:38:29.652356+00:00,sui,CETUS,0.0
2026-06-21T11:38:29.652356+00:00,sui,USDSUI,0.02
2026-06-21T11:38:29.652356+00:00,sui,SUIUSDT,0.0
2026-06-21T11:38:29.652356+00:00,sui,USDC,0.126
2026-06-21T11:38:29.652356+00:00,sui,SUI,0.5121
2026-06-21T11:38:29.652356+00:00,solana,JITOSOL,0.7913
2026-06-21T11:38:29.652356+00:00,solana,TRUMP,0.0
2026-06-21T11:38:29.652356+00:00,solana,POPCAT,0.4931
2026-06-21T11:38:29.652356+00:00,solana,GIGA,0.6777
2026-06-21T11:38:29.652356+00:00,solana,BONK,0.8512
2026-06-21T11:38:29.652356+00:00,solana,PENGU,0.2207
2026-06-21T11:38:29.652356+00:00,solana,JUP,0.8613
2026-06-21T11:38:29.652356+00:00,solana,MET,1.0615
2026-06-21T11:38:29.652356+00:00,solana,ZERO,1.782
2026-06-21T11:38:29.652356+00:00,solana,USDG,0.069
2026-06-21T11:38:29.652356+00:00,solana,USDE,0.02
2026-06-21T11:38:29.652356+00:00,solana,FO,0.873
2026-06-21T11:38:29.652356+00:00,solana,USDC,0.013
2026-06-21T11:38:29.652356+00:00,solana,SOL,0.642
2026-06-21T11:38:29.652356+00:00,base,CBETH,0.9176
2026-06-21T11:38:29.652356+00:00,base,FBOMB,1.8212
2026-06-21T11:38:29.652356+00:00,base,AERO,0.9835
2026-06-21T11:38:29.652356+00:00,base,USDC,0.0044
2026-06-21T11:38:29.652356+00:00,base,USDT,0.0802
2026-06-21T11:38:29.652356+00:00,base,EURC,0.0
2026-06-21T11:38:29.652356+00:00,base,WEETH,0.2626
2026-06-21T11:38:29.652356+00:00,base,ETH,1.6259
2026-06-21T11:38:29.652356+00:00,base,CBBTC,0.1725
2026-06-21T11:38:29.652356+00:00,base,VIRTUAL,0.265
2026-06-21T11:38:29.652356+00:00,base,WETH,0.5394
2026-06-21T11:38:29.652356+00:00,aptos,USDC,0.03
2026-06-21T11:38:29.652356+00:00,aptos,APT,0.0
2026-06-21T11:49:56.948721+00:00,sui,WAL,0.0
2026-06-21T11:49:56.948721+00:00,sui,CETUS,0.4953
2026-06-21T11:49:56.948721+00:00,sui,USDSUI,0.0601
2026-06-21T11:49:56.948721+00:00,sui,SUIUSDT,0.0
2026-06-21T11:49:56.948721+00:00,sui,USDC,0.2101
2026-06-21T11:49:56.948721+00:00,sui,SUI,0.5121
2026-06-21T11:49:56.948721+00:00,solana,JITOSOL,0.8127
2026-06-21T11:49:56.948721+00:00,solana,TRUMP,0.0
2026-06-21T11:49:56.948721+00:00,solana,POPCAT,1.1554
2026-06-21T11:49:56.948721+00:00,solana,GIGA,0.2636
2026-06-21T11:49:56.948721+00:00,solana,BONK,0.8732
2026-06-21T11:49:56.948721+00:00,solana,PENGU,0.2207
2026-06-21T11:49:56.948721+00:00,solana,JUP,0.7699
2026-06-21T11:49:56.948721+00:00,solana,MET,0.9487
2026-06-21T11:49:56.948721+00:00,solana,ZERO,8.0238
2026-06-21T11:49:56.948721+00:00,solana,USDG,0.077
2026-06-21T11:49:56.948721+00:00,solana,USDE,0.02
2026-06-21T11:49:56.948721+00:00,solana,FO,0.0436
2026-06-21T11:49:56.948721+00:00,solana,USDC,0.014
2026-06-21T11:49:56.948721+00:00,solana,SOL,1.0115
2026-06-21T11:49:56.948721+00:00,base,CBETH,0.803
2026-06-21T11:49:56.948721+00:00,base,FBOMB,1.8212
2026-06-21T11:49:56.948721+00:00,base,AERO,0.8691
2026-06-21T11:49:56.948721+00:00,base,USDC,0.0044
2026-06-21T11:49:56.948721+00:00,base,USDT,0.0802
2026-06-21T11:49:56.948721+00:00,base,EURC,0.0
2026-06-21T11:49:56.948721+00:00,base,WEETH,0.2626
2026-06-21T11:49:56.948721+00:00,base,ETH,1.6259
2026-06-21T11:49:56.948721+00:00,base,CBBTC,0.1544
2026-06-21T11:49:56.948721+00:00,base,VIRTUAL,0.2814
2026-06-21T11:49:56.948721+00:00,base,WETH,0.5394
2026-06-21T11:49:56.948721+00:00,aptos,USDC,0.1079
2026-06-21T11:49:56.948721+00:00,aptos,APT,0.0
2026-06-21T11:51:30.160607+00:00,sui,WAL,0.0
2026-06-21T11:51:30.160607+00:00,sui,CETUS,0.6608
2026-06-21T11:51:30.160607+00:00,sui,USDSUI,0.05
2026-06-21T11:51:30.160607+00:00,sui,SUIUSDT,0.0
2026-06-21T11:51:30.160607+00:00,sui,USDC,0.109
2026-06-21T11:51:30.160607+00:00,sui,SUI,0.5121
2026-06-21T11:51:30.160607+00:00,solana,JITOSOL,0.9413
2026-06-21T11:51:30.160607+00:00,solana,TRUMP,0.0
2026-06-21T11:51:30.160607+00:00,solana,POPCAT,0.6569
2026-06-21T11:51:30.160607+00:00,solana,GIGA,0.2636
2026-06-21T11:51:30.160607+00:00,solana,BONK,0.9172
2026-06-21T11:51:30.160607+00:00,solana,PENGU,0.2207
2026-06-21T11:51:30.160607+00:00,solana,JUP,0.7699
2026-06-21T11:51:30.160607+00:00,solana,MET,0.9487
2026-06-21T11:51:30.160607+00:00,solana,ZERO,10.4548
2026-06-21T11:51:30.160607+00:00,solana,USDG,0.125
2026-06-21T11:51:30.160607+00:00,solana,USDE,0.02
2026-06-21T11:51:30.160607+00:00,solana,FO,0.0436
2026-06-21T11:51:30.160607+00:00,solana,USDC,0.0639
2026-06-21T11:51:30.160607+00:00,solana,SOL,0.9563
2026-06-21T11:51:30.160607+00:00,base,CBETH,0.803
2026-06-21T11:51:30.160607+00:00,base,FBOMB,1.8212
2026-06-21T11:51:30.160607+00:00,base,AERO,0.9615
2026-06-21T11:51:30.160607+00:00,base,USDC,0.0044
2026-06-21T11:51:30.160607+00:00,base,USDT,0.2445
2026-06-21T11:51:30.160607+00:00,base,EURC,0.0
2026-06-21T11:51:30.160607+00:00,base,WEETH,0.2626
2026-06-21T11:51:30.160607+00:00,base,ETH,1.6259
2026-06-21T11:51:30.160607+00:00,base,CBBTC,0.3001
2026-06-21T11:51:30.160607+00:00,base,VIRTUAL,0.2647
2026-06-21T11:51:30.160607+00:00,base,WETH,0.5394
2026-06-21T11:51:30.160607+00:00,aptos,USDC,0.03
2026-06-21T11:51:30.160607+00:00,aptos,APT,0.0
2026-06-21T11:53:05.265158+00:00,sui,WAL,0.0
2026-06-21T11:53:05.265158+00:00,sui,CETUS,0.6064
2026-06-21T11:53:05.265158+00:00,sui,USDSUI,0.05
2026-06-21T11:53:05.265158+00:00,sui,SUIUSDT,0.0
2026-06-21T11:53:05.265158+00:00,sui,USDC,0.0529
2026-06-21T11:53:05.265158+00:00,sui,SUI,0.128
2026-06-21T11:53:05.265158+00:00,solana,JITOSOL,0.8984
2026-06-21T11:53:05.265158+00:00,solana,TRUMP,0.0
2026-06-21T11:53:05.265158+00:00,solana,POPCAT,0.6569
2026-06-21T11:53:05.265158+00:00,solana,GIGA,0.5648
2026-06-21T11:53:05.265158+00:00,solana,BONK,1.0055
2026-06-21T11:53:05.265158+00:00,solana,PENGU,0.2207
2026-06-21T11:53:05.265158+00:00,solana,JUP,0.7699
2026-06-21T11:53:05.265158+00:00,solana,MET,1.2878
2026-06-21T11:53:05.265158+00:00,solana,ZERO,9.2131
2026-06-21T11:53:05.265158+00:00,solana,USDG,0.115
2026-06-21T11:53:05.265158+00:00,solana,USDE,0.02
2026-06-21T11:53:05.265158+00:00,solana,FO,0.0436
2026-06-21T11:53:05.265158+00:00,solana,USDC,0.0639
2026-06-21T11:53:05.265158+00:00,solana,SOL,0.4919
2026-06-21T11:53:05.265158+00:00,base,CBETH,0.8563
2026-06-21T11:53:05.265158+00:00,base,FBOMB,1.8212
2026-06-21T11:53:05.265158+00:00,base,AERO,0.8691
2026-06-21T11:53:05.265158+00:00,base,USDC,0.0044
2026-06-21T11:53:05.265158+00:00,base,USDT,0.0401
2026-06-21T11:53:05.265158+00:00,base,EURC,0.0
2026-06-21T11:53:05.265158+00:00,base,WEETH,0.2626
2026-06-21T11:53:05.265158+00:00,base,ETH,1.6259
2026-06-21T11:53:05.265158+00:00,base,CBBTC,0.3181
2026-06-21T11:53:05.265158+00:00,base,VIRTUAL,0.2654
2026-06-21T11:53:05.265158+00:00,base,WETH,0.5394
2026-06-21T11:53:05.265158+00:00,aptos,USDC,0.1079
2026-06-21T11:53:05.265158+00:00,aptos,APT,0.0
2026-06-21T11:54:39.095461+00:00,sui,WAL,0.0
2026-06-21T11:54:39.095461+00:00,sui,CETUS,0.0549
2026-06-21T11:54:39.095461+00:00,sui,USDSUI,0.05
2026-06-21T11:54:39.095461+00:00,sui,SUIUSDT,0.0
2026-06-21T11:54:39.095461+00:00,sui,USDC,0.0619
2026-06-21T11:54:39.095461+00:00,sui,SUI,0.128
2026-06-21T11:54:39.095461+00:00,solana,JITOSOL,0.9949
2026-06-21T11:54:39.095461+00:00,solana,TRUMP,0.0
2026-06-21T11:54:39.095461+00:00,solana,POPCAT,0.8848
2026-06-21T11:54:39.095461+00:00,solana,GIGA,0.5648
2026-06-21T11:54:39.095461+00:00,solana,BONK,1.0055
2026-06-21T11:54:39.095461+00:00,solana,PENGU,0.2651
2026-06-21T11:54:39.095461+00:00,solana,JUP,0.7699
2026-06-21T11:54:39.095461+00:00,solana,MET,1.4582
2026-06-21T11:54:39.095461+00:00,solana,ZERO,8.6465
2026-06-21T11:54:39.095461+00:00,solana,USDG,0.044
2026-06-21T11:54:39.095461+00:00,solana,USDE,0.02
2026-06-21T11:54:39.095461+00:00,solana,FO,0.0436
2026-06-21T11:54:39.095461+00:00,solana,USDC,0.0639
2026-06-21T11:54:39.095461+00:00,solana,SOL,1.0012
2026-06-21T11:54:39.095461+00:00,base,CBETH,0.7921
2026-06-21T11:54:39.095461+00:00,base,FBOMB,1.8212
2026-06-21T11:54:39.095461+00:00,base,AERO,0.9246
2026-06-21T11:54:39.095461+00:00,base,USDC,0.0044
2026-06-21T11:54:39.095461+00:00,base,USDT,0.0902
2026-06-21T11:54:39.095461+00:00,base,EURC,0.0
2026-06-21T11:54:39.095461+00:00,base,WEETH,0.2626
2026-06-21T11:54:39.095461+00:00,base,ETH,1.6259
2026-06-21T11:54:39.095461+00:00,base,CBBTC,0.3172
2026-06-21T11:54:39.095461+00:00,base,VIRTUAL,0.2818
2026-06-21T11:54:39.095461+00:00,base,WETH,0.5394
2026-06-21T11:54:39.095461+00:00,aptos,USDC,0.1069
2026-06-21T11:54:39.095461+00:00,aptos,APT,0.0
2026-06-21T11:56:12.748505+00:00,sui,WAL,0.0
2026-06-21T11:56:12.748505+00:00,sui,CETUS,0.1654
2026-06-21T11:56:12.748505+00:00,sui,USDSUI,0.05
2026-06-21T11:56:12.748505+00:00,sui,SUIUSDT,0.0
2026-06-21T11:56:12.748505+00:00,sui,USDC,0.0769
2026-06-21T11:56:12.748505+00:00,sui,SUI,0.128
2026-06-21T11:56:12.748505+00:00,solana,JITOSOL,0.8984
2026-06-21T11:56:12.748505+00:00,solana,TRUMP,0.0
2026-06-21T11:56:12.748505+00:00,solana,POPCAT,0.7604
2026-06-21T11:56:12.748505+00:00,solana,GIGA,0.5648
2026-06-21T11:56:12.748505+00:00,solana,BONK,1.0055
2026-06-21T11:56:12.748505+00:00,solana,PENGU,0.2651
2026-06-21T11:56:12.748505+00:00,solana,JUP,0.7699
2026-06-21T11:56:12.748505+00:00,solana,MET,1.4286
2026-06-21T11:56:12.748505+00:00,solana,ZERO,8.5589
2026-06-21T11:56:12.748505+00:00,solana,USDG,0.077
2026-06-21T11:56:12.748505+00:00,solana,USDE,0.02
2026-06-21T11:56:12.748505+00:00,solana,FO,0.0436
2026-06-21T11:56:12.748505+00:00,solana,USDC,0.014
2026-06-21T11:56:12.748505+00:00,solana,SOL,1.0012
2026-06-21T11:56:12.748505+00:00,base,CBETH,0.7921
2026-06-21T11:56:12.748505+00:00,base,FBOMB,1.8212
2026-06-21T11:56:12.748505+00:00,base,AERO,0.7027
2026-06-21T11:56:12.748505+00:00,base,USDC,0.0044
2026-06-21T11:56:12.748505+00:00,base,USDT,0.1202
2026-06-21T11:56:12.748505+00:00,base,EURC,0.0
2026-06-21T11:56:12.748505+00:00,base,WEETH,0.2626
2026-06-21T11:56:12.748505+00:00,base,ETH,1.6259
2026-06-21T11:56:12.748505+00:00,base,CBBTC,0.2866
2026-06-21T11:56:12.748505+00:00,base,VIRTUAL,0.1159
2026-06-21T11:56:12.748505+00:00,base,WETH,0.5394
2026-06-21T11:56:12.748505+00:00,aptos,USDC,0.1069
2026-06-21T11:56:12.748505+00:00,aptos,APT,0.0
2026-06-21T11:57:46.522068+00:00,sui,WAL,0.0
2026-06-21T11:57:46.522068+00:00,sui,CETUS,0.6061
2026-06-21T11:57:46.522068+00:00,sui,USDSUI,0.05
2026-06-21T11:57:46.522068+00:00,sui,SUIUSDT,0.0
2026-06-21T11:57:46.522068+00:00,sui,USDC,0.0529
2026-06-21T11:57:46.522068+00:00,sui,SUI,0.128
2026-06-21T11:57:46.522068+00:00,solana,JITOSOL,1.0916
2026-06-21T11:57:46.522068+00:00,solana,TRUMP,0.5495
2026-06-21T11:57:46.522068+00:00,solana,POPCAT,0.534
2026-06-21T11:57:46.522068+00:00,solana,GIGA,0.5648
2026-06-21T11:57:46.522068+00:00,solana,BONK,0.7412
2026-06-21T11:57:46.522068+00:00,solana,PENGU,0.1765
2026-06-21T11:57:46.522068+00:00,solana,JUP,0.7243
2026-06-21T11:57:46.522068+00:00,solana,MET,0.5119
2026-06-21T11:57:46.522068+00:00,solana,ZERO,8.9984
2026-06-21T11:57:46.522068+00:00,solana,USDG,0.25
2026-06-21T11:57:46.522068+00:00,solana,USDE,0.02
2026-06-21T11:57:46.522068+00:00,solana,FO,0.0436
2026-06-21T11:57:46.522068+00:00,solana,USDC,0.014
2026-06-21T11:57:46.522068+00:00,solana,SOL,0.6564
2026-06-21T11:57:46.522068+00:00,base,CBETH,0.7538
2026-06-21T11:57:46.522068+00:00,base,FBOMB,1.8212
2026-06-21T11:57:46.522068+00:00,base,AERO,0.4993
2026-06-21T11:57:46.522068+00:00,base,USDC,0.0044
2026-06-21T11:57:46.522068+00:00,base,USDT,0.1202
2026-06-21T11:57:46.522068+00:00,base,EURC,0.0
2026-06-21T11:57:46.522068+00:00,base,WEETH,0.2626
2026-06-21T11:57:46.522068+00:00,base,ETH,1.6259
2026-06-21T11:57:46.522068+00:00,base,CBBTC,0.3316
2026-06-21T11:57:46.522068+00:00,base,VIRTUAL,0.0497
2026-06-21T11:57:46.522068+00:00,base,WETH,0.5394
2026-06-21T11:57:46.522068+00:00,aptos,USDC,0.1069
2026-06-21T11:57:46.522068+00:00,aptos,APT,0.0
2026-06-21T11:59:20.312808+00:00,sui,WAL,0.0
2026-06-21T11:59:20.312808+00:00,sui,CETUS,0.6064
2026-06-21T11:59:20.312808+00:00,sui,USDSUI,0.05
2026-06-21T11:59:20.312808+00:00,sui,SUIUSDT,0.0
2026-06-21T11:59:20.312808+00:00,sui,USDC,0.0529
2026-06-21T11:59:20.312808+00:00,sui,SUI,0.128
2026-06-21T11:59:20.312808+00:00,solana,JITOSOL,1.1346
2026-06-21T11:59:20.312808+00:00,solana,TRUMP,0.5495
2026-06-21T11:59:20.312808+00:00,solana,POPCAT,0.6367
2026-06-21T11:59:20.312808+00:00,solana,GIGA,0.753
2026-06-21T11:59:20.312808+00:00,solana,BONK,0.9613
2026-06-21T11:59:20.312808+00:00,solana,PENGU,0.1031
2026-06-21T11:59:20.312808+00:00,solana,JUP,0.4515
2026-06-21T11:59:20.312808+00:00,solana,MET,1.0303
2026-06-21T11:59:20.312808+00:00,solana,ZERO,8.1975
2026-06-21T11:59:20.312808+00:00,solana,USDG,0.45
2026-06-21T11:59:20.312808+00:00,solana,USDE,0.02
2026-06-21T11:59:20.312808+00:00,solana,FO,0.0436
2026-06-21T11:59:20.312808+00:00,solana,USDC,0.024
2026-06-21T11:59:20.312808+00:00,solana,SOL,0.4737
2026-06-21T11:59:20.312808+00:00,base,CBETH,0.7538
2026-06-21T11:59:20.312808+00:00,base,FBOMB,1.8212
2026-06-21T11:59:20.312808+00:00,base,AERO,0.5547
2026-06-21T11:59:20.312808+00:00,base,USDC,0.0044
2026-06-21T11:59:20.312808+00:00,base,USDT,0.1403
2026-06-21T11:59:20.312808+00:00,base,EURC,0.0
2026-06-21T11:59:20.312808+00:00,base,WEETH,0.2626
2026-06-21T11:59:20.312808+00:00,base,ETH,1.6259
2026-06-21T11:59:20.312808+00:00,base,CBBTC,0.3213
2026-06-21T11:59:20.312808+00:00,base,VIRTUAL,0.0994
