t0,chain,token,entry_spread_pct,lo_dex,hi_dex,min_tvl,whale,n_samples,n_pos_after_entry,best_net_pct,actionable
2026-06-23T00:20:42.356631+00:00,solana,JUP,1.0019,meteora,meteora,411333,1,13,0,-0.1326,0
2026-06-23T00:24:05.044712+00:00,base,VVV,0.7237,uniswap,uniswap,506073,1,12,0,-0.5033,0
2026-06-23T00:41:27.180610+00:00,solana,SOL,0.5895,raydium,meteora,2802080,1,12,0,-0.0466,0
2026-06-23T00:41:27.180610+00:00,base,FBOMB,2.85,aerodrome,aerodrome,1127658,0,12,11,1.9937,1
2026-06-23T00:41:27.180610+00:00,base,WETH,0.5425,aerodrome,uniswap,731680,1,12,0,-0.5057,0
2026-06-23T01:13:05.663117+00:00,solana,USDG,0.4077,orca,orca,3388238,0,4,0,-0.5045,0
2026-06-23T01:06:23.595048+00:00,solana,USELESS,14.383,meteora,raydium,285031,0,9,0,-1.5033,0
2026-06-23T00:50:33.321340+00:00,base,CBBTC,0.5335,uniswap,aerodrome,697461,1,11,0,-0.5415,0
2026-06-23T00:50:33.321340+00:00,base,VIRTUAL,0.3747,uniswap,aerodrome,781386,1,11,0,-0.5143,0
2026-06-23T01:06:23.595048+00:00,sui,USDSUI,0.4008,turbos-finance,bluefin,297360,1,12,0,-1.1878,0
2026-06-23T01:06:23.595048+00:00,base,AERO,0.9795,aerodrome,aerodrome,603586,1,12,0,-0.4267,0
2026-06-23T01:09:43.646612+00:00,sui,USDC,0.3852,turbos-finance,cetus,476675,1,12,0,-0.9147,0
2026-06-23T01:35:12.815253+00:00,solana,TRUMP,19.7452,orca,meteora,839552,1,7,0,-0.0639,0
2026-06-23T01:45:43.390391+00:00,sui,WAL,0.5728,bluefin,bluefin,339539,0,2,0,-1.6791,0
2026-06-23T01:16:27.504861+00:00,solana,USDE,0.3113,orca,orca,2180397,0,12,0,-0.3727,0
2026-06-23T01:31:49.501388+00:00,sui,CETUS,0.4902,cetus,cetus,445900,0,11,0,-0.6895,0
2026-06-23T01:18:07.920207+00:00,solana,SOL,1.9561,raydium,raydium,567100,0,12,1,0.0216,0
2026-06-23T01:53:41.232162+00:00,solana,USDG,1.2938,orca,orca,3395951,0,2,0,-0.5826,0
2026-06-23T01:31:49.501388+00:00,base,SOL,0.3077,aerodrome,aerodrome,268082,1,18,0,-1.6422,0
2026-06-23T01:33:30.178902+00:00,base,CBBTC,0.6014,uniswap,aerodrome,454809,1,18,0,-0.0237,0
2026-06-23T01:35:12.815253+00:00,solana,MET,1.7078,meteora,meteora,293850,0,18,2,0.1419,1
2026-06-23T01:35:12.815253+00:00,solana,JUP,0.4746,orca,meteora,292437,1,18,0,-0.471,0
2026-06-23T01:47:19.129024+00:00,solana,JITOSOL,0.7183,orca,meteora,331483,0,12,4,0.1021,1
2026-06-23T01:36:54.908008+00:00,base,VIRTUAL,0.4759,aerodrome,aerodrome,477821,1,18,0,-0.1893,0
2026-06-23T01:36:54.908008+00:00,base,WETH,0.3011,uniswap,uniswap,389806,1,18,0,-0.4794,0
2026-06-23T01:56:52.415574+00:00,sui,SUI,0.5756,steamm,momentum,341601,0,7,0,-0.9802,0
2026-06-23T01:38:36.840453+00:00,solana,GIGA,1.1526,raydium,meteora,254665,0,18,0,-0.5959,0
2026-06-23T01:38:36.840453+00:00,solana,PENGU,0.6089,orca,pumpswap,1088282,0,18,0,-0.1672,0
2026-06-23T02:01:00.571419+00:00,solana,FARTCOIN ,0.3843,orca,raydium,461997,1,7,0,-0.4484,0
2026-06-23T01:40:19.312399+00:00,base,AERO,0.7248,aerodrome,uniswap,363327,1,18,0,-0.0447,0
2026-06-23T01:40:19.312399+00:00,base,VVV,0.5898,uniswap,uniswap,507611,1,18,0,-0.2385,0
2026-06-23T01:43:43.994407+00:00,sui,USDC,0.4804,turbos-finance,turbos-finance,266765,1,18,0,-0.8925,0
2026-06-23T01:43:43.994407+00:00,sui,USDSUI,0.3306,turbos-finance,bluefin,296608,1,18,0,-1.2195,0
2026-06-23T02:06:03.919809+00:00,solana,POPCAT,1.1731,raydium,raydium,602528,1,6,0,-0.7638,0
2026-06-23T01:48:54.534954+00:00,solana,FO,0.3497,meteora,meteora,2457107,0,18,0,-0.3136,0
2026-06-23T01:50:30.208091+00:00,solana,SOL,0.3225,raydium,raydium,4029198,1,18,4,0.5684,1
2026-06-23T02:30:50.902825+00:00,solana,USDG,11.9932,orca,orca,3548837,1,2,0,-0.6025,0
2026-06-23T02:06:03.919809+00:00,base,CBBTC,0.5275,uniswap,uniswap,454809,1,17,0,-0.1092,0
2026-06-23T02:07:44.770824+00:00,solana,JUP,0.649,meteora,orca,296159,1,17,2,17.3949,1
2026-06-23T02:18:52.654294+00:00,solana,POPCAT,0.3665,raydium,raydium,581436,1,11,1,0.1563,0
2026-06-23T02:23:39.070686+00:00,sui,CETUS,1.8931,cetus,cetus,440958,0,9,2,0.485,1
2026-06-23T02:09:25.523762+00:00,base,VIRTUAL,0.5815,aerodrome,aerodrome,475448,1,17,6,0.0636,1
2026-06-23T02:09:25.523762+00:00,base,WETH,0.4383,uniswap,uniswap,731606,1,17,0,-0.61,0
2026-06-23T02:12:47.091236+00:00,solana,HYPE,2.4169,meteora,orca,1121152,1,17,4,1.5596,1
2026-06-23T02:12:47.091236+00:00,base,AERO,0.3315,aerodrome,aerodrome,565798,1,17,4,0.2133,1
2026-06-23T02:23:39.070686+00:00,sui,USDC,0.3268,turbos-finance,cetus,476679,1,17,0,-0.7591,0
2026-06-23T02:25:14.693823+00:00,solana,SOL,0.5729,meteora,raydium,563242,1,17,2,0.1225,1
2026-06-23T02:38:07.163481+00:00,solana,ORE,1.3078,meteora,orca,258104,0,18,0,-0.7425,0
2026-06-23T02:38:07.163481+00:00,base,CBBTC,1.2653,uniswap,aerodrome,454809,1,18,2,0.3066,1
2026-06-23T02:41:46.597079+00:00,base,VIRTUAL,1.0616,uniswap,aerodrome,778719,1,18,3,0.0465,1
2026-06-23T02:41:46.597079+00:00,base,WETH,0.3729,aerodrome,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,387621,1,18,0,-0.66,0
2026-06-23T02:48:55.937421+00:00,solana,JUP,2.0784,meteora,meteora,411739,1,17,7,0.6064,1
2026-06-23T02:48:55.937421+00:00,solana,HYPE,0.3725,meteora,meteora,1356352,1,17,0,-0.4192,0
2026-06-23T02:48:55.937421+00:00,base,BRETT,0.9254,aerodrome,uniswap,703014,0,17,0,-0.197,0
2026-06-23T02:53:53.243937+00:00,sui,WBTC,0.3851,bluefin,momentum,355006,0,17,0,-1.2661,0
2026-06-23T02:53:53.243937+00:00,base,FBOMB,2.1259,aerodrome,aerodrome,1125871,1,17,16,1.9233,1
2026-06-23T02:53:53.243937+00:00,base,AERO,1.0701,uniswap,aerodrome,374864,1,17,3,0.3125,1
2026-06-23T02:55:32.152405+00:00,base,WEETH,0.3559,aerodrome,aerodrome,292458,0,17,0,-1.5133,0
2026-06-23T03:01:03.267339+00:00,solana,SOL,1.0619,meteora,raydium,564628,1,18,1,0.7788,0
2026-06-23T03:01:03.267339+00:00,base,SOL,0.3337,aerodrome,aerodrome,268367,1,18,0,-1.493,0
2026-06-23T03:05:57.860042+00:00,base,CBETH,0.3788,hydrex,aerodrome,519663,0,18,0,-0.8925,0
2026-06-23T03:07:35.632343+00:00,base,VVV,0.9888,uniswap,uniswap,507905,1,18,0,-0.234,0
2026-06-23T03:07:35.632343+00:00,base,MAMO,0.7192,aerodrome,aerodrome,315674,0,18,0,-1.0128,0
2026-06-23T03:10:51.301474+00:00,base,CBBTC,1.2552,hydrex,aerodrome,345973,1,18,0,-0.0852,0
2026-06-23T03:40:38.937900+00:00,solana,GIGA,1.6787,raydium,meteora,254612,0,3,0,-0.3522,0
2026-06-23T03:15:40.874863+00:00,base,WETH,0.5653,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,uniswap,387469,1,18,0,-0.5599,0
2026-06-23T03:19:02.515752+00:00,sui,SUI,0.3893,steamm,momentum,343296,0,17,0,-1.2769,0
2026-06-23T03:19:02.515752+00:00,base,VIRTUAL,0.6509,uniswap,aerodrome,778157,1,17,6,0.1231,1
2026-06-23T03:42:16.544717+00:00,solana,ORE,0.8934,meteora,orca,257645,0,9,0,-1.1596,0
2026-06-23T03:34:08.313413+00:00,solana,JUP,1.8598,meteora,orca,294361,1,17,2,0.0966,1
2026-06-23T03:34:08.313413+00:00,base,AERO,0.6543,aerodrome,aerodrome,574051,1,17,6,0.2201,1
2026-06-23T03:37:23.709210+00:00,sui,USDSUI,0.6124,turbos-finance,bluefin,298387,1,18,0,-1.2354,0
2026-06-23T03:37:23.709210+00:00,solana,SOL,0.6902,meteora,raydium,650030,1,18,4,1.8019,1
2026-06-23T04:07:23.015442+00:00,solana,USDG,0.6939,orca,orca,3401649,0,2,0,-0.5765,0
2026-06-23T03:37:23.709210+00:00,base,SOL,0.3067,aerodrome,aerodrome,270530,1,18,0,-1.6404,0
2026-06-23T03:42:16.544717+00:00,base,BNKR,0.6113,uniswap,aerodrome,289378,1,18,0,-1.0887,0
2026-06-23T03:45:40.216716+00:00,base,CBBTC,0.9397,uniswap,aerodrome,697689,1,17,0,-0.2076,0
2026-06-23T03:49:07.748011+00:00,base,WETH,0.3929,quickswap,uniswap,382559,1,18,0,-0.5774,0
2026-06-23T03:50:51.021227+00:00,base,VIRTUAL,0.6682,uniswap,aerodrome,1129116,1,18,1,0.0366,0
2026-06-23T03:52:33.731301+00:00,solana,PENGU,0.6223,orca,meteora,2270647,0,18,0,-0.0543,0
2026-06-23T03:54:17.179504+00:00,base,MAMO,1.4863,aerodrome,aerodrome,314446,0,18,1,0.0109,0
2026-06-23T04:05:47.719358+00:00,solana,JUP,0.8874,meteora,meteora,411736,1,17,0,-0.4557,0
2026-06-23T04:22:27.948498+00:00,sui,SUI,0.5523,momentum,steamm,345441,0,9,0,-1.1067,0
2026-06-23T04:15:43.357404+00:00,solana,SOL,1.603,meteora,raydium,566825,1,17,1,0.8644,0
2026-06-23T04:19:05.669874+00:00,solana,HYPE,7.2742,meteora,orca,1152129,1,15,1,0.5321,0
2026-06-23T04:15:43.357404+00:00,base,AERO,0.6312,aerodrome,aerodrome,2623422,1,17,1,0.2969,0
2026-06-23T04:15:43.357404+00:00,base,SOL,0.3397,aerodrome,aerodrome,268917,1,17,0,-1.5982,0
2026-06-23T04:17:24.711477+00:00,base,CBBTC,0.7437,aerodrome,aerodrome,541465,1,16,1,0.0051,0
2026-06-23T04:22:27.948498+00:00,base,WETH,0.5642,uniswap,uniswap,388789,1,13,0,-0.4076,0
2026-06-23T04:24:08.799863+00:00,base,VIRTUAL,0.8932,uniswap,aerodrome,1126932,1,12,4,0.0538,1
2026-06-23T04:42:40.529169+00:00,solana,USDG,21.9926,orca,orca,3661653,1,3,0,-0.4649,0
2026-06-23T04:59:57.951835+00:00,solana,PENGU,0.5168,meteora,pumpswap,1088976,0,2,0,-0.8545,0
2026-06-23T04:42:40.529169+00:00,sui,CETUS,0.6034,cetus,cetus,444381,0,6,0,-0.7975,0
2026-06-23T04:34:17.086124+00:00,solana,MET,0.9346,meteora,meteora,296925,1,12,0,-0.9131,0
2026-06-23T04:37:38.698169+00:00,sui,USDC,0.3986,cetus,turbos-finance,268845,1,12,0,-1.5792,0
2026-06-23T04:42:40.529169+00:00,solana,JUP,0.5119,meteora,meteora,411737,1,10,5,0.3668,1
2026-06-23T04:56:20.993429+00:00,solana,GIGA,1.2435,raydium,meteora,252957,1,12,0,-0.0195,0
2026-06-23T04:56:20.993429+00:00,solana,JITOSOL,0.7634,orca,raydium,331151,0,12,0,-0.276,0
2026-06-23T04:56:20.993429+00:00,base,ETH,1.3881,uniswap,uniswap,273116,0,12,6,0.8368,1
2026-06-23T04:56:20.993429+00:00,base,VVV,0.6899,aerodrome,uniswap,565826,1,12,0,-0.1226,0
2026-06-23T04:56:20.993429+00:00,base,WEETH,0.488,aerodrome,aerodrome,420534,0,12,0,-0.9646,0
2026-06-23T04:56:20.993429+00:00,base,BRETT,0.4421,aerodrome,uniswap,708304,0,12,2,0.3992,1
2026-06-23T04:59:57.951835+00:00,base,SOL,0.4343,aerodrome,aerodrome,265448,1,10,0,-1.4948,0
2026-06-23T04:58:09.875950+00:00,solana,SOL,0.4626,orca,raydium,2438109,1,12,1,1.2748,0
2026-06-23T04:58:09.875950+00:00,base,CBBTC,1.1052,aerodrome,aerodrome,694967,1,12,7,0.4526,1
2026-06-23T04:58:09.875950+00:00,base,WETH,0.8682,aerodrome,uniswap,265469,1,12,0,-0.0914,0
2026-06-23T04:59:57.951835+00:00,base,VIRTUAL,0.8451,uniswap,aerodrome,773351,1,12,1,0.0449,0
2026-06-23T05:30:17.239719+00:00,solana,WETH,0.6484,orca,raydium,311368,1,3,0,-1.2646,0
2026-06-23T05:33:54.057373+00:00,sui,USDC,0.3302,turbos-finance,turbos-finance,264575,1,2,0,-1.9795,0
2026-06-23T05:21:15.694561+00:00,sui,USDSUI,0.3805,bluefin,turbos-finance,294343,1,12,0,-0.916,0
2026-06-23T05:21:15.694561+00:00,solana,HYPE,0.7253,meteora,orca,1145574,1,12,0,-0.1244,0
2026-06-23T05:21:15.694561+00:00,solana,USELESS,0.6274,meteora,raydium,298277,0,12,0,-1.2142,0
2026-06-23T05:21:15.694561+00:00,base,MAMO,1.3358,aerodrome,aerodrome,311852,1,12,0,-0.4356,0
2026-06-23T05:21:15.694561+00:00,base,AERO,1.0252,aerodrome,uniswap,375109,1,12,1,0.1536,0
2026-06-23T05:21:15.694561+00:00,base,CBETH,0.6859,aerodrome,alien-base,254207,0,12,0,-1.1482,0
2026-06-23T05:23:04.365577+00:00,solana,JUP,4.6139,meteora,meteora,712145,1,12,1,3.5518,0
2026-06-23T05:23:04.365577+00:00,base,BSDETH,0.4956,aerodrome,aerodrome,578539,0,12,0,-0.3179,0
2026-06-23T05:28:29.099342+00:00,solana,JITOSOL,0.9528,orca,meteora,1957586,0,13,5,0.3393,1
2026-06-23T05:30:17.239719+00:00,solana,SOL,0.7328,orca,meteora,649495,1,12,2,0.5794,1
2026-06-23T05:30:17.239719+00:00,base,CBBTC,1.3342,aerodrome,aerodrome,535789,1,12,3,0.0964,1
2026-06-23T05:30:17.239719+00:00,base,WETH,0.8256,uniswap,uniswap,729572,1,12,0,-0.1811,0
2026-06-23T05:32:05.468701+00:00,base,VIRTUAL,0.936,aerodrome,aerodrome,475795,1,12,6,0.0428,1
2026-06-23T06:01:03.127160+00:00,solana,USDG,0.3201,orca,orca,3368995,0,3,0,-0.4894,0
2026-06-23T05:33:54.057373+00:00,base,SOL,0.3099,aerodrome,aerodrome,262693,1,12,0,-1.5842,0
2026-06-23T05:46:21.983308+00:00,sui,SUI,0.3981,steamm,momentum,339485,0,14,0,-1.0537,0
2026-06-23T06:07:46.798468+00:00,solana,POPCAT,0.6015,raydium,raydium,591718,0,3,0,-0.3457,0
2026-06-23T06:09:27.046069+00:00,base,USDT,0.3507,aerodrome,aerodrome,348162,1,2,0,-1.5987,0
2026-06-23T06:19:00.150436+00:00,solana,POPCAT,0.8723,raydium,raydium,591360,0,3,0,-0.2838,0
2026-06-23T06:22:22.214375+00:00,solana,USELESS,0.3335,raydium,meteora,289872,1,2,0,-0.7132,0
2026-06-23T05:54:48.126592+00:00,solana,JUP,0.4746,meteora,meteora,411338,1,18,0,-0.2864,0
2026-06-23T06:22:22.214375+00:00,solana,USDG,0.6601,orca,orca,3347268,0,4,0,-0.4076,0
2026-06-23T06:24:02.726225+00:00,solana,TRUMP,0.5682,orca,meteora,887578,1,3,0,-0.0404,0
2026-06-23T06:06:05.794282+00:00,base,SOL,0.3303,aerodrome,aerodrome,262013,1,15,0,-1.4516,0
2026-06-23T06:02:44.164795+00:00,solana,SOL,0.523,meteora,raydium,2754176,1,18,2,0.6905,1
2026-06-23T06:22:22.214375+00:00,solana,MET,1.3907,meteora,meteora,289048,0,7,0,-0.4936,0
2026-06-23T06:02:44.164795+00:00,base,CBBTC,1.191,quickswap,aerodrome,271121,1,18,8,0.2426,1
2026-06-23T06:02:44.164795+00:00,base,WETH,0.9826,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,uniswap,387306,1,18,0,-0.0417,0
2026-06-23T06:02:44.164795+00:00,base,AERO,0.8189,aerodrome,uniswap,370634,1,18,1,0.5287,0
2026-06-23T06:04:24.635357+00:00,base,VIRTUAL,0.8851,uniswap,aerodrome,1116863,1,18,8,0.4393,1
2026-06-23T06:32:39.940406+00:00,sui,WAL,0.3799,bluefin,bluefin,322367,0,4,0,-1.5631,0
2026-06-23T06:09:27.046069+00:00,sui,CETUS,0.5036,cetus,cetus,439840,0,17,0,-0.7886,0
2026-06-23T06:09:27.046069+00:00,sui,WBTC,0.3919,bluefin,momentum,350868,0,17,0,-1.02,0
2026-06-23T06:09:27.046069+00:00,solana,HYPE,0.6701,orca,meteora,1130191,1,17,0,-0.1176,0
2026-06-23T06:09:27.046069+00:00,base,FBOMB,2.9313,aerodrome,aerodrome,1128703,0,17,16,2.0754,1
2026-06-23T06:24:02.726225+00:00,solana,POPCAT,0.317,raydium,raydium,586246,1,10,0,-0.7803,0
2026-06-23T06:11:07.919132+00:00,base,CBETH,1.1951,hydrex,alien-base,254207,1,17,0,-0.6517,0
2026-06-23T06:22:22.214375+00:00,base,USDT,0.4108,aerodrome,aerodrome,342484,1,11,0,-0.7037,0
2026-06-23T06:12:48.778201+00:00,sui,USDC,0.3402,turbos-finance,turbos-finance,260427,1,17,0,-1.0061,0
2026-06-23T06:15:38.490005+00:00,solana,JITOSOL,1.5758,meteora,meteora,1957586,1,17,16,2.1976,1
2026-06-23T06:17:19.589562+00:00,sui,USDSUI,0.3905,bluefin,turbos-finance,280085,1,17,1,0.1302,0
2026-06-23T06:25:43.517276+00:00,solana,USELESS,0.3064,meteora,raydium,287482,1,13,0,-1.4393,0
2026-06-23T06:19:00.150436+00:00,base,BNKR,0.6455,aerodrome,uniswap,255185,1,17,0,-1.3362,0
2026-06-23T06:47:25.231760+00:00,sui,USDC,0.4154,turbos-finance,cetus,464002,1,3,0,-1.3181,0
2026-06-23T06:20:41.308019+00:00,base,BRETT,2.0588,aerodrome,uniswap,718019,0,17,16,2.0985,1
2026-06-23T06:20:41.308019+00:00,base,ETH,2.0473,uniswap,uniswap,354064,1,17,15,1.2131,1
2026-06-23T06:22:22.214375+00:00,solana,PENGU,0.6286,pumpswap,meteora,1053013,1,17,0,-0.2566,0
2026-06-23T06:22:22.214375+00:00,base,VVV,1.8789,aerodrome,uniswap,554631,0,17,7,0.9406,1
2026-06-23T06:22:22.214375+00:00,base,MAMO,1.028,aerodrome,aerodrome,340809,1,17,0,-0.6472,0
2026-06-23T06:24:02.726225+00:00,base,WEETH,1.4568,aerodrome,aerodrome,416518,0,17,15,1.0825,1
2026-06-23T06:27:24.676612+00:00,solana,JUP,0.6776,meteora,orca,283577,1,17,0,-0.7992,0
2026-06-23T06:36:08.152964+00:00,solana,ARC,1.8371,meteora,raydium,325860,1,13,10,6.49,1
2026-06-23T06:56:05.101016+00:00,solana,ORE,1.2904,orca,meteora,250328,1,2,0,-2.0609,0
2026-06-23T06:30:55.117522+00:00,base,BSDETH,2.4101,aerodrome,aerodrome,578539,1,17,0,-1.0588,0
2026-06-23T06:36:08.152964+00:00,solana,SOL,0.4293,meteora,raydium,640180,1,18,3,0.5858,1
2026-06-23T06:36:08.152964+00:00,base,CBBTC,1.2521,aerodrome,aerodrome,528609,1,18,0,0.0,0
2026-06-23T06:36:08.152964+00:00,base,AERO,1.0958,aerodrome,uniswap,358910,1,18,0,-0.1683,0
2026-06-23T06:36:08.152964+00:00,base,WETH,0.8528,0x03C01Acae3D0173a93d819efDc832C7C4F153B06,uniswap,386927,1,18,0,-0.2647,0
2026-06-23T06:37:52.166777+00:00,base,VIRTUAL,0.8976,uniswap,aerodrome,761209,1,18,0,-0.3194,0
2026-06-23T06:47:25.231760+00:00,solana,HYPE,16.4523,meteora,meteora,330900,1,17,0,-0.2561,0
2026-06-23T06:50:53.250645+00:00,solana,JITOSOL,2.4792,meteora,meteora,1957586,1,18,17,1.7743,1
2026-06-23T06:54:21.566893+00:00,solana,PENGU,0.6209,pumpswap,orca,1060948,0,18,0,-0.2566,0
2026-06-23T06:56:05.101016+00:00,solana,MET,1.0897,meteora,meteora,294950,1,18,0,-0.3236,0
2026-06-23T07:04:24.686361+00:00,base,CBETH,0.7832,pancakeswap,alien-base,250754,1,18,0,-1.178,0
2026-06-23T07:04:24.686361+00:00,base,VVV,0.5587,uniswap,uniswap,486761,1,18,0,-0.6737,0
2026-06-23T07:06:06.040299+00:00,solana,JUP,0.7229,meteora,meteora,410940,1,18,0,-0.3654,0
2026-06-23T07:09:27.318335+00:00,solana,SOL,0.6277,raydium,raydium,557614,1,18,5,11.5387,1
2026-06-23T07:09:27.318335+00:00,base,CBBTC,0.9186,aerodrome,aerodrome,528609,1,18,0,-0.8114,0
2026-06-23T07:09:27.318335+00:00,base,WETH,0.5983,aerodrome,uniswap,724658,1,18,0,-0.3924,0
2026-06-23T07:11:07.692756+00:00,base,VIRTUAL,0.315,uniswap,aerodrome,468918,1,18,0,-0.3568,0
2026-06-23T07:36:02.005294+00:00,solana,POPCAT,0.8876,raydium,raydium,600057,1,6,0,-0.8641,0
2026-06-23T07:27:43.575901+00:00,solana,ORE,0.4933,orca,meteora,252757,1,12,0,-0.5347,0
2026-06-23T07:19:08.409178+00:00,solana,HYPE,0.3581,meteora,meteora,1316289,1,18,0,-0.5548,0
2026-06-23T07:39:23.935794+00:00,solana,CBBTC,0.4439,meteora,orca,1215888,1,7,0,-0.2627,0
2026-06-23T07:26:00.846759+00:00,base,AERO,0.3743,aerodrome,aerodrome,580398,1,18,0,-0.0975,0
2026-06-23T07:32:39.821437+00:00,sui,USDSUI,0.491,bluefin,turbos-finance,282364,1,17,0,-1.1034,0
2026-06-23T07:41:04.949894+00:00,sui,USDC,0.3077,turbos-finance,cetus,464014,1,17,0,-1.0775,0
2026-06-23T07:41:04.949894+00:00,base,WEETH,2.2434,aerodrome,aerodrome,413317,1,17,16,1.3706,1
2026-06-23T07:42:45.670947+00:00,solana,SOL,0.6263,raydium,raydium,557577,1,17,0,-0.079,0
2026-06-23T07:42:45.670947+00:00,base,WETH,0.6561,quickswap,uniswap,376813,1,17,0,-0.1766,0
2026-06-23T07:42:45.670947+00:00,base,CBBTC,0.5893,uniswap,aerodrome,424810,1,17,0,-0.178,0
2026-06-23T07:45:41.119179+00:00,base,VVV,0.7698,uniswap,uniswap,485903,0,17,0,-0.2924,0
2026-06-23T07:45:41.119179+00:00,base,VIRTUAL,0.4734,uniswap,aerodrome,763833,1,17,1,0.1014,0
2026-06-23T08:01:05.103636+00:00,solana,MET,1.7533,meteora,meteora,296325,0,12,1,0.0541,0
2026-06-23T08:18:59.455524+00:00,solana,TRUMP,0.5747,meteora,meteora,3756451,1,2,0,-0.6075,0
2026-06-23T08:15:43.856929+00:00,base,USDT,0.6413,aerodrome,aerodrome,338190,1,4,0,-1.4046,0
2026-06-23T08:22:15.167355+00:00,solana,TRUMP,0.5747,raydium,meteora,868276,1,2,0,-0.6072,0
2026-06-23T07:53:51.094401+00:00,base,ETH,1.7483,uniswap,uniswap,713063,0,17,13,1.2018,1
2026-06-23T08:01:05.103636+00:00,base,CBETH,1.3851,aerodrome,alien-base,250754,1,15,5,1.1132,1
2026-06-23T08:13:06.981918+00:00,sui,USDC,0.3201,turbos-finance,turbos-finance,255023,1,9,0,-1.1412,0
2026-06-23T08:15:43.856929+00:00,solana,ORE,1.8657,meteora,orca,253435,1,8,4,0.2663,1
2026-06-23T08:04:32.685894+00:00,sui,USDSUI,0.3881,cetus,bluefin,282340,1,15,0,-1.2412,0
2026-06-23T08:01:05.103636+00:00,solana,PENGU,0.6078,meteora,orca,2226921,0,17,3,0.341,1
2026-06-23T08:01:05.103636+00:00,solana,JUP,0.4843,meteora,meteora,410940,1,17,0,-0.1805,0
2026-06-23T08:02:49.729713+00:00,solana,ARC,0.3585,meteora,raydium,359244,1,16,7,1.4166,1
2026-06-23T08:02:49.729713+00:00,base,AERO,0.7346,aerodrome,uniswap,358732,1,16,4,0.7739,1
2026-06-23T08:20:37.266688+00:00,sui,WBTC,0.5514,bluefin,momentum,343179,0,7,0,-0.8289,0
2026-06-23T08:15:43.856929+00:00,solana,SOL,1.9625,meteora,raydium,556050,1,14,13,1.8375,1
2026-06-23T08:15:43.856929+00:00,solana,JITOSOL,1.7446,orca,raydium,323659,1,14,1,0.0311,0
2026-06-23T08:15:43.856929+00:00,solana,HYPE,0.5537,meteora,orca,1083879,1,14,0,-0.3152,0
2026-06-23T08:15:43.856929+00:00,solana,USELESS,0.3057,raydium,meteora,287256,1,14,0,-1.3215,0
2026-06-23T08:15:43.856929+00:00,base,CBBTC,1.0987,hydrex,aerodrome,342115,1,14,0,-0.1681,0
2026-06-23T08:15:43.856929+00:00,base,WETH,1.0322,pancakeswap,uniswap,722943,1,14,0,-0.0436,0
2026-06-23T08:17:21.947534+00:00,base,WEETH,3.6064,aerodrome,aerodrome,407885,0,14,13,3.603,1
2026-06-23T08:17:21.947534+00:00,base,VVV,1.4124,uniswap,aerodrome,354027,0,14,9,0.3628,1
2026-06-23T08:17:21.947534+00:00,base,VIRTUAL,0.8503,aerodrome,uniswap,1098034,1,14,0,-0.3196,0
2026-06-23T08:18:59.455524+00:00,base,FBOMB,2.8205,aerodrome,aerodrome,1116599,0,14,13,1.9836,1
2026-06-23T08:18:59.455524+00:00,base,BSDETH,1.4823,aerodrome,aerodrome,564065,1,14,4,0.7757,1
2026-06-23T08:18:59.455524+00:00,base,MAMO,0.6667,aerodrome,aerodrome,310684,0,14,0,-0.6473,0
2026-06-23T08:20:37.266688+00:00,base,BNKR,0.3587,aerodrome,uniswap,270061,1,14,0,-1.4266,0
2026-06-23T08:25:30.881601+00:00,base,ETH,2.6676,uniswap,uniswap,263670,0,11,9,0.9118,1
2026-06-23T08:25:30.881601+00:00,base,USDT,0.4309,aerodrome,aerodrome,334218,1,11,0,-1.5505,0
2026-06-23T08:27:08.900053+00:00,base,CBETH,0.4068,aerodrome,pancakeswap,346468,1,10,0,-1.166,0
2026-06-23T08:39:18.729904+00:00,base,BRETT,1.7997,aerodrome,uniswap,695207,0,13,12,0.799,1
2026-06-23T08:40:53.740047+00:00,base,AERO,0.825,aerodrome,aerodrome,587255,1,13,0,-0.1024,0
2026-06-23T08:42:29.445619+00:00,sui,USDC,18.1299,turbos-finance,cetus,491536,1,13,5,16.9217,1
2026-06-23T08:42:29.445619+00:00,sui,SUI,9.7736,steamm,momentum,334923,1,13,2,8.0783,1
2026-06-23T08:45:40.497961+00:00,solana,JUP,0.5015,meteora,meteora,410157,1,14,0,-0.5764,0
2026-06-23T08:48:51.737211+00:00,solana,SOL,2.1907,raydium,meteora,1102881,1,13,12,1.4061,1
2026-06-23T08:48:51.737211+00:00,base,CBBTC,0.712,aerodrome,uniswap,666843,1,13,0,-0.393,0
2026-06-23T08:48:51.737211+00:00,base,WETH,0.5008,quickswap,uniswap,364161,1,13,0,-0.5705,0
2026-06-23T08:50:27.426893+00:00,solana,HYPE,0.328,meteora,orca,360539,1,13,0,-0.409,0
2026-06-23T08:50:27.426893+00:00,base,VIRTUAL,0.5011,aerodrome,uniswap,754248,1,13,0,-0.1539,0
2026-06-23T09:06:10.042180+00:00,solana,POPCAT,0.572,raydium,raydium,606977,0,14,0,-0.5709,0
2026-06-23T09:02:52.850846+00:00,sui,WBTC,1.6282,momentum,bluefin,342985,1,19,13,0.0143,1
2026-06-23T09:06:10.042180+00:00,sui,USDSUI,0.381,turbos-finance,cetus,280780,1,19,0,-1.116,0
